,Total Generation,Total Generation Cost,Total Generation GHG Cost,Beaver Generation,Beaver Generation Cost,Beaver Generation GHG Cost,Beaver Generation Cost per MWh,Otter Generation,Otter Generation Cost,Otter Generation GHG Cost,Otter Generation Cost per MWh,Sea Lion Generation,Sea Lion Generation Cost,Sea Lion Generation GHG Cost,Sea Lion Generation Cost per MWh,Platypus Generation,Platypus Generation Cost,Platypus Generation GHG Cost,Platypus Generation Cost per MWh,Carty Generation,Carty Generation Cost,Carty Generation GHG Cost,Carty Generation Cost per MWh,Hoover Generation,Hoover Generation Cost,Hoover Generation GHG Cost,Hoover Generation Cost per MWh,Peaker Generation,Peaker Generation Cost,Peaker Generation GHG Cost,Peaker Generation Cost per MWh,Trusty Generation,Trusty Generation Cost,Trusty Generation GHG Cost,Trusty Generation Cost per MWh,Tetchy Generation,Tetchy Generation Cost,Tetchy Generation GHG Cost,Tetchy Generation Cost per MWh
2015-07-03 13:00:00,1096.590008,23541.890293599998,4842.9715776,120.0,3739.2,835.2,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,10.0,532.0,162.0,53.2,189.69608,5432.8957312,1155.2491272000002,28.64,200.0,1000.0,0.0,5.0,6.893928,539.7945624,167.5224504,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-03 14:00:00,1021.464265,20504.3923758,4055.955694800001,1.768185,55.0966446,12.3065676,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,249.69608,7151.2957312,1520.6491272,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-03 15:00:00,1003.1977400000001,19976.7832736,3943.1742366000008,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,233.19774,6678.7832736,1420.1742366000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-03 16:00:00,980.9942,19340.873888,3807.954678000001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,210.9942,6042.873888,1284.9546780000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-03 17:00:00,994.18804,19718.745465599997,3888.305163600001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,224.18804,6420.7454656,1365.3051636000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-03 18:00:00,1059.835833,21613.13069548,4293.01380288,5.647793,175.98522988,39.30863928,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,284.18804,8139.1454656000005,1730.7051636,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-03 19:00:00,960.20748,18779.5227872,3681.3635532000008,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,224.18804,6420.7454656,1365.3051636000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,166.01944,4588.7773216000005,1011.0583896000002,27.64,120.0,240.0,0.0,2.0
2015-07-03 20:00:00,1029.40298,20727.3013472,4102.764148200001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,259.40298,7429.3013472,1579.7641482000004,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-03 21:00:00,929.5307700000001,17906.8334628,3494.5423893000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,199.40298,5710.901347200001,1214.3641482000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,160.12779,4425.9321156000005,975.1782411000002,27.64,120.0,240.0,0.0,2.0
2015-07-03 22:00:00,1008.31841,20123.4392624,3974.3591169,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,238.31841,6825.4392624,1451.3591169000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-03 23:00:00,912.468,17414.13393,3390.6301200000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,178.31841,5107.039262400001,1085.9591169,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,164.14959,4537.094667599999,999.6710031,27.64,120.0,240.0,0.0,2.0
2015-07-04 00:00:00,1062.5009129999999,21811.766055879998,4351.46933778,54.182503,1688.3267934799999,377.11022088,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,238.31841,6825.4392624,1451.3591169000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 01:00:00,1072.617343,21975.79401468,4369.67969058,4.298933,133.95475228,29.92057368,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,298.31841,8543.839262399999,1816.7591169,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 02:00:00,1043.4324,21129.103936,4188.203316,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,273.4324,7831.1039359999995,1665.203316,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 03:00:00,1039.19315,21007.691816,4162.386283500001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,269.19315,7709.6918160000005,1639.3862835000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 04:00:00,1070.93436,21916.7600704,4355.690252400001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,300.93436,8618.760070400001,1832.6902524000004,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 05:00:00,858.97204,16046.1592256,3064.8397236,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,288.97204,8276.1592256,1759.8397236,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,0.0,0.0,0.0,27.64,120.0,240.0,0.0,2.0
2015-07-04 06:00:00,1055.978215,21767.2811794,4326.3583764,70.978215,2211.6811794,494.00837640000003,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,315.0,9021.6,1918.3500000000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,100.0,2764.0,609.0000000000001,27.64,120.0,240.0,0.0,2.0
2015-07-04 07:00:00,1000.65158,19928.2096712,3927.6681222000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,255.0,7303.2,1552.9500000000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,175.65158,4855.0096712,1069.7181222000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 08:00:00,1011.82683,20223.9204112,3995.725394700001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,241.82683,6925.9204112,1472.7253947000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 09:00:00,968.85331,18993.1587984,3734.0166579000006,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,198.85331,5695.1587984,1211.0166579000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 10:00:00,1055.180318,21531.90836768,4282.652633580001,26.327008,820.34956928,183.23597568,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,258.85331,7413.5587984,1576.4166579000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 11:00:00,921.43525,17682.52362,3445.240672500001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,198.85331,5695.1587984,1211.0166579000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,152.58194,4217.3648216,929.2240146000001,27.64,120.0,240.0,0.0,2.0
2015-07-04 12:00:00,1043.719691,21174.79523036,4202.886669660001,14.866381,463.23643196,103.47001176,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,258.85331,7413.5587984,1576.4166579000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 13:00:00,969.63566,19015.5653024,3738.7811694,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,199.63566,5717.5653024,1215.7811694000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 14:00:00,1020.67559,20477.3488976,4049.614343100001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,250.67559,7179.3488976,1526.6143431000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 15:00:00,993.69286,19704.5635104,3885.2895174000005,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,223.69286,6406.5635104,1362.2895174000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 16:00:00,1016.67691,20362.826702399998,4025.2623819,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,246.67691,7064.8267024,1502.2623819,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 17:00:00,947.3045,18385.37329,3602.7844050000003,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,186.67691,5346.4267024,1136.8623819000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,190.62759,5268.9465876,1160.9220231000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 18:00:00,918.49202,17550.8114528,3427.3164018000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,148.49202,4252.8114528,904.3164018000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 19:00:00,1126.585765,24957.1516863,5229.5944053,120.0,3739.2,835.2,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,10.0,532.0,162.0,53.2,208.49202,5971.2114528,1269.7164018,28.64,200.0,1000.0,0.0,5.0,18.093745,1416.7402335,439.6780035,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 20:00:00,967.08321,18942.4631344,3723.2367489000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,197.08321,5644.4631344,1200.2367489000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 21:00:00,919.78166,17587.7467424,3435.1703094000004,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,149.78166,4289.7467424,912.1703094000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 22:00:00,1060.255752,21813.71944912,4360.669989720001,80.474092,2507.57270672,560.09968032,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,209.78166,6008.1467424,1277.5703094,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-04 23:00:00,1039.11348,21005.4100672,4161.9010932,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,269.11348,7707.4100671999995,1638.9010932,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 00:00:00,1090.411343,22488.21744788,4479.012947280001,5.411343,168.61744788,37.66294728,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,315.0,9021.6,1918.3500000000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 01:00:00,1127.594493,23646.84440188,4737.80767128,42.594493,1327.24440188,296.45767128,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,315.0,9021.6,1918.3500000000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 02:00:00,865.58529,16235.562705599998,3105.1144161,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,295.58529,8465.5627056,1800.1144161000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,0.0,0.0,0.0,27.64,120.0,240.0,0.0,2.0
2015-07-05 03:00:00,997.462378,19943.92769848,3919.0881508800003,12.462378,388.32769848,86.73815087999999,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,315.0,9021.6,1918.3500000000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,100.0,2764.0,609.0000000000001,27.64,120.0,240.0,0.0,2.0
2015-07-05 04:00:00,923.20687,17790.363444399998,3457.5898614000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,248.20687,6483.163444399999,1295.6398614000002,26.119999999999997,0.0,0.0,0.0,53.2,255.0,7303.2,1552.9500000000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,100.0,2764.0,609.0000000000001,27.64,120.0,240.0,0.0,2.0
2015-07-05 05:00:00,1053.15553,21407.5743792,4247.4171777,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,283.15553,8109.5743792,1724.4171777000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 06:00:00,1065.90433,21772.7000112,4325.057369700001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,295.90433,8474.7000112,1802.0573697000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 07:00:00,1021.72645,20507.445528,4056.0140805,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,251.72645,7209.445528,1533.0140805,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 08:00:00,1015.23687,20321.5839568,4016.492538300001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,245.23687,7023.5839568,1493.4925383000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 09:00:00,957.64985,18672.291704,3665.7875865000005,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,187.64985,5374.291703999999,1142.7875865,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 10:00:00,1023.003413,20557.50872708,4068.448384980001,5.353563,166.81702308,37.260798480000005,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,247.64985,7092.691704,1508.1875865000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 11:00:00,924.70472,17761.6883108,3465.1517448000004,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,187.64985,5374.291703999999,1142.7875865,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,167.05487,4617.3966068,1017.3641583000001,27.64,120.0,240.0,0.0,2.0
2015-07-05 12:00:00,1114.5974879999999,23411.58010408,4705.94314698,96.947638,3020.88840008,674.75556048,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,247.64985,7092.691704,1508.1875865000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 13:00:00,910.42773,17367.0723072,3378.2048757000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,187.64985,5374.291703999999,1142.7875865,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,152.77788,4222.780603200001,930.4172892000001,27.64,120.0,240.0,0.0,2.0
2015-07-05 14:00:00,974.57403,19157.0002192,3768.8558427000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,204.57403,5859.0002192,1245.8558427,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 15:00:00,1034.18875,20864.3658,4131.909487500001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,264.18875,7566.3658000000005,1608.9094875000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 16:00:00,886.5838100000001,16724.565258399998,3232.9954029000005,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,204.18875,5847.9658,1243.5094875000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,112.39506,3106.5994584,684.4859154000001,27.64,120.0,240.0,0.0,2.0
2015-07-05 17:00:00,1072.519923,22058.76515068,4398.6944515800005,38.331173,1194.39935068,266.78496408,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,264.18875,7566.3658000000005,1608.9094875000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 18:00:00,1032.34234,20811.4846176,4120.6648506,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,262.34234,7513.484617599999,1597.6648506000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 19:00:00,1063.40813,21701.208843200002,4309.8555117000005,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,293.40813,8403.208843200002,1786.8555117000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 20:00:00,977.25819,19260.0245016,3785.2023771000004,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,233.40813,6684.8088432,1421.4555117000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,173.85006,4805.2156584,1058.7468654000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 21:00:00,1161.546118,24759.18854928,4992.89590818,98.137988,3057.97970608,683.04039648,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,293.40813,8403.208843200002,1786.8555117000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 22:00:00,1110.378814,23110.403844239998,4617.986545440001,25.378814,790.80384424,176.63654544,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,315.0,9021.6,1918.3500000000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-05 23:00:00,979.16552,19334.3349728,3796.818016800001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,255.0,7303.2,1552.9500000000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,154.16552,4261.1349728,938.8680168000001,27.64,120.0,240.0,0.0,2.0
2015-07-06 00:00:00,993.20655,19690.635592,3882.3278895000003,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,223.20655,6392.635592,1359.3278895,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-06 01:00:00,985.8839399999999,19480.9160416,3837.7331946000004,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,215.88394,6182.9160416,1314.7331946000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-06 02:00:00,902.9023299999999,17127.3043412,3332.3751897,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,155.88394,4464.5160416,949.3331946000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,177.01839,4892.788299600001,1078.0419951000001,27.64,120.0,240.0,0.0,2.0
2015-07-06 03:00:00,1087.11143,22635.16463,4542.276525,101.22749,3154.2485884000002,704.5433304000001,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,215.88394,6182.9160416,1314.7331946000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
